id,name,city,address_1,address_2,lat,lon
23954713,"WeWork Santa Monica","Santa Monica","520 Broadway",,34.01606,-118.492371
23957018,"Factual, Inc.","Los Angeles","1999 Avenue of the Stars, 34th Floor",,34.058804,-118.416969
23976077,"31ten Lounge","Santa Monica","3110 Main St",,33.997913,-118.4795
23983744,"Hulu","Santa Monica ","2500 Broadway ",,34.02,-118.5
23991145,"Javits Center","New York City","655 W 34th Street",,40.756485,-74.003494
23991409,"Grindr","Los Angeles","Register at (grindr.eventbrite.com)",,0,0
23991410,"Grindr","Los Angeles","Register at (grindr.eventbrite.com)",,0,0
23993102,"The Westin Boston Waterfront","Boston","425 Summer St",,42.346989,-71.043579
24005499,"Party Suite 230","Los Angeles","6420 Wilshire Blvd.",,34.063427,-118.369263
24005631,"Tradesy","Santa Monica","1217 2nd St, 2nd Floor",,34.017357,-118.499405
24005876,"West 4th/Jane","Santa Monica","1432a 4th St",,34.015652,-118.494606
24010372,"Cross Campus","Pasadena","87 N Raymond Av",,34.147404,-118.149216
24011561,"Pasadena Convention Center","Pasadena","300 E Green St",,34.14444,-118.143028
24019729,"Creative technology center","Los angeles","604 Moulton Ave",,34.065777,-118.218956
24020282,"Data Application Institute","EL Monte","10505 Valley blvd, Suite 344",,34.076416,-118.043785
24022425,"Hotel Kabuki","San Francisco","1625 Post Street",,37.785149,-122.428757
24026374,"Teradata","San Diego","17095 Via Del Campo",,33.021503,-117.091064
24029885,"Marina del Rey Beach","Marina del Rey ","Hurricane & the Sand",,36.658562,-119.594467
24035299,"Real Office Centers","Santa Monica","604 Arizona Ave",,34.019585,-118.49453
2403651,"Leavey Library, USC","Los Angeles","3441 University Ave.","34.021716,-118.282856",34.024269,-118.283397
24038959,"Fleming's Prime Steakhouse","Beverly Hills","252 N Beverly Dr",,34.067902,-118.399986
24050495,"Beckman Hall Room 103","Orange","Chapman Univrsity",,33.793259,-117.852188
24051210,"The Room","Los Angeles","1626 N Cahuenga Blvd",,34.100704,-118.329514
24065485,"Santa Clara Convention Center","Santa Clara","5001 Great America Parkway",,37.405334,-121.975983
24066688,"Online","Los Angeles","N/A",,34.205425,-119.178505
24066768,"Flipagram","Los Angeles","10351 Santa Monica Blvd Suite 310",,34.058346,-118.423546
24074027,"Room 108,THH(Taper Hall)","Los Angeles","University of Southern California, ",,34.02235,-118.285118
24080014,"Morton´s The Steakhouse","Los Angeles","735 South Figueroa Street",,34.049294,-118.26088
24080249,"Pier 27","San Francisco","The Embarcadero",,37.799263,-122.397675
24081359,"General Assembly","Los Angeles","1520 2nd St. Santa Monica, CA 90401 ",,34.018982,-118.500923
24105725,"General Assembly Downtown Los Angeles","Los Angeles","1933 S. Broadway, 11th Floor",,34.03093,-118.26664
24106355,"Information Builders","El lSegundo","200 N Sepulveda, Suite 950",,33.917812,-118.39521
24106359,"Information Builders","El Segundo","200 N. Sepulveda  #950",,33.917812,-118.39521
24108614,"Los Angeles City College  Franklin Hall 106","Los Angeles","855 N. Vermont Ave.",,34.087387,-118.29321
24108614,"Los Angeles City College  Franklin Hall 106","Los Angeles","855 N. Vermont Ave.",,34.089233,-118.292786
24111222,"Amobee office","Santa Monica","3250 Ocean Park blvd, suite 200",,34.020615,-118.451164
24111852,"MADE","Long Beach","236 Pine Ave",,33.769909,-118.192375
24115329,"Pier 27","San Francisco","The Embarcadero",,37.799263,-122.397675
24118471,"THH 102","Los Angeles","University of Southern California",,34.02235,-118.285118
24122019,"Riot Games","Los Angeles","12333 W Olympic Blvd",,34.03273,-118.457794
24126294,"Galvanize U","San Francisco","44 Tehama Street",,37.787495,-122.39653
24128464,"LMU-Pereira 109","Los Angeles","1 Loyola Marymount University Dr",,33.966881,-118.422462
24136281,"Thirsty Bear","San Francisco","661 Howard Street",,37.78548,-122.399597
24147333,"Stratalux","Inglewood","8901 S. La Cienega Blvd Suite 202",,33.95586,-118.370445
24149171,"Fullscreen","Los Angeles","12180 Millennium Dr",,33.979603,-118.407196
24150546,"UCode Hermosa Beach","Hermosa Beach","980 Artesia Blvd",,33.872684,-118.394516
24152672,"Crescent Solutions","Los Angeles","6420 Wilshire Blvd 200",,34.063419,-118.369041
24160735,"Pivotal Labs","Santa Monica","1333 2nd Street Suite 200",,34.01566,-118.497375
24161645,"The Coffee Gallery","Altadena","2029 N Lake Ave",,34.180706,-118.132042
24163375,"Slalom Consulting Offices","Irvine","100 Spectrum Center Dr, Suite 1250",,33.650551,-117.747643
24165547,"Dollar Shave Club","Marina Del Rey","13335 Maxella Ave, 90292",,33.988377,-118.439301
24167375,"Vytmn HQ","Venice","1414 Main St",,33.989201,-118.471596
24176372,"eHarmony","Los Angeles","10900 Wilshire Blvd Fl. 18",,34.058243,-118.444023
24186988,"Microsoft"," Playa Vista","13031 W Jefferson Blvd Ste. 200 (Zuma Conference Room)",,33.97279,-118.427574
24188455,"MapR Office","San Jose","350 Holger Way",,37.418468,-121.944702
24193587,"Internap Data Center - LAX014","Redondo Beach","3690 Redondo Beach Ave",,33.88908,-118.369598
24206580,"BCG Digital Ventures","Manhattan Beach","1240 Rosecrans Ave, Manhattan Beach, CA 90266",,33.90086,-118.392212
24209509,"The Standard","Los Angeles","550 South Flower Street",,34.050152,-118.256989
24214928,"CRASH Space","Culver City","10526 Venice Blvd, Culver City, CA 90232",,34.019314,-118.405258
24215262,"ICC Towers Senapati Bapat Road","Pune","Sumant Moolgaokar Auditorium, No. 1 (A Wing, Ground Floor) 505, A-Wing, MCCIA Trade Tower, ICC Complex, 403, Senapati Bapat Road",,18.53072,73.830086
24220316,"Online Webinar ","Los Angeles","Click Below ",,34.052235,-118.243683
24226804,"6100 Center Drive","Las Angeles","Suite 660",,33.941589,-118.408531
24240857,"INDIE DESK ","Los Angeles","333 S. Grand Ave. Suite 450","Wells Fargo North Tower",34.05294,-118.252304
24242673,"Go To Eventbrite","Los Angeles","Eventbrite",,34.052235,-118.243683
24252840,"Avenue of the Arts Hotel","Costs Mesa","3350 Avenue of the Arts",,33.691494,-117.880463
24260645,"Q ","Los Angeles","6100 Center Drive, Suite 660",,33.977188,-118.392464
24265459,"Bouqs HQ","Marina Del Rey","3107 W. Washington Blvd",,33.989487,-118.449699
24271386,"The Vault SF","San Francisco"," 415 Jackson St",,37.796318,-122.402344
24275967,"Secret Lab Hackerspace","Long Beach","PCH and Ximeno",,33.789177,-118.14157
24276151,"数据应用学院","Monterey Park","925 Atlantic blvd, Suite 203B",,34.049911,-118.139061
24283001,"Racer’s Edge Indoor Karting","Burbank","960 Chestnut St.",,34.181454,-118.321709
24290390,"http://dtd.analyticsweek.com/","Online","http://dtd.analyticsweek.com/",,36.778259,-119.417931
24292120,"Urban Workshop","Costa Mesa","365-A Clinton Street",,33.666531,-117.878746
24295904,"Online","San Francisco","Webinar",,37.774929,-122.419418
24296055,"to be announced soon..","Los Angeles","Los Angeles",,34.052235,-118.243683
24300418,"Data Application Lab","Los Angeles","925 Atlantic Blvd, #203B, Monterey Park, CA 91754",,34.049911,-118.139061
24304044,"Live Nation / Ticketmaster","Los Angeles","7060 Hollywood Blvd",,34.101162,-118.343719
24308248,"Pasadena Convention Center","Pasadena","300 E Green St",,34.143822,-118.14415
24315442,"Arts District Brewing","Los Angeles","828 Traction Avenue",,34.044563,-118.235535
24326335,"Scopely Inc","Culver city","3530 Hayden Avenue, Suite A",,34.025505,-118.380592
24328928,"Henry Salvatori Computer Science Center (SAL) - 101","Los Angeles","USC",,34.02058,-118.281349
24329814,"Online","San Francisco","Webinar",,37.774929,-122.419418
24339856,"Online","San Francisco","Webinar",,37.774929,-122.419418
24341562,"Online","Marina del Rey","https://meetings.webex.com/collabs/meetings/join?uuid=M717P23GC1IME296LLRN00O82U-5BYX ",,33.980289,-118.451744
24341568,"Crowne Plaza San Jose-Silicon Valley","Milpitas","777 Bellew Drive ",,37.4226,-121.91935
24348348,"Yahoo Playa Vista","Los Angeles","11985 Bluff Creek Dr",,33.983875,-118.401031
24353952,"Zest Finance","Los Angeles","6636 Hollywood Blvd",,34.101364,-118.334526
24361801,"The Desmond","Los Angeles","425 W. 11th Street",,34.042229,-118.262573
24365427,"Red Dragon Cafe","Los Angeles","860 N Vermont Ave",,34.087051,-118.29142
24369904,"LiveNation/Ticketmast­er","Los Angeles","7060 Hollywood Blvd",,34.101162,-118.343719
24370065,"West LA College","Culver City","900 Overland Ave",,34.00621,-118.395332
24374702,"It is a Webcast","El Segundo","Online",,33.919178,-118.416466
24375724,"Online","Marina del Rey","https://meetings.webex.com/collabs/meetings/join?uuid=MCLBR4YGZWPUNQOPUBV9BUI26S-5BYX",,0,0
24381632,"Webcast","El Segundo","Online",,33.919178,-118.416466
24383882,"Hackaday Design Lab","Pasadena","30 E Del Mar Blvd",,34.140312,-118.149727
24389170,"lecture room 100 in Stauffer Science Lecture Hall (SLH) building","Los Angeles","University of Southern California.",,34.019199,-118.286186
24392296,"Carnegie Observatories","Pasadena","813 Santa Barbara St",,34.155941,-118.13443
24399609,"Qlik","Irvine","15440 Laguna Canyon Road, Ste. 200",,33.667385,-117.757782
24399877,"Mission Bay Conference Center","San Francisco","1675 Owens St",,0,0
24403012,"Online","Marina del Rey","https://meetings.webex.com/collabs/meetings/join?uuid=MARR022T5HDMEMQTCL08MBB8ZW-5BYX",,0,0
24407317,"VideoAmp ","Santa Monica","3130 Wilshire Blvd. Suite 350. ",,34.040142,-118.471802
24407339,"DataScience, Inc","Culver City","200 Corporate Pointe, Suite 200",,33.987656,-118.383377
24413546,"General Assembly Los Angeles (DTLA)","Los Angeles , CA 90007 ","1933 S. Broadway, 11th Floor",,34.031246,-118.266533
24413934,"Starbuck in El Segundo.","El Segundo","310 E. Grand Avenue El Segundo, CA 90245",,33.919075,-118.412949
24420123,"Idealab","Pasadena","130 W. Union Street",,34.146442,-118.15323
24422005,"General Assembly Santa Monica","Santa Monica","1520 2nd Street",,34.012981,-118.495193
24425893,"WeWork Fine Arts Building","Los Angeles","811 W 7th St",,34.049183,-118.258972
24427667,"Cross Campus DTLA","Los Angeles","800 Wilshire Blvd.  Los Angeles , California 90017 ",,34.049389,-118.258667
24449873,"Riot Games","Los Angeles","12333 W Olympic Blvd",,34.032875,-118.457741
24450069,"QEII Centre","London SW1P 3EE","Broad Sanctuary SW1P 3EE",,51.49992,-0.128425
24453011,"See Below for Location","Los Angeles","Near You",,34.112408,-118.179657
24453765,"Logit Academy","Los Angeles","1645 N Vine St",,34.101276,-118.327087
24458080,"Online","Marina del Rey","https://meetings.webex.com/collabs/meetings/join?uuid=M693MK1J381J7RQHJF1MWE5EAP-5BYX ",,33.980289,-118.451744
24462340,"Docler Media Hollywood","Los Angeles","720 N Cahuenga",,34.084183,-118.328453
24462380,"Docler Media Hollywood","Los Angeles","720 N Cahuenga",,34.084183,-118.328453
24464930,"Origin Boutique Nightclub","San Francisco","1538 Fillmore St.,",,37.783878,-122.432556
24468757,"Webcast","Los Angeles","Online",,34.261669,-118.601013
24468762,"Webcast","Los Angeles","Online",,34.261669,-118.601013
24468802,"Webcast","Los Angeles","Online",,34.261669,-118.601013
24468803,"Webcast","Los Angeles","Online",,34.261669,-118.601013
24470290,"Live Webinar","TIBCO","By Tim Alexander",,0,0
24481594,"The Village","San Francisco","969 Market St",,37.782639,-122.409348
24490762,"USC Downtown Classroom","Los Angeles","1149 S. Hill St, 9th Floor",,34.039265,-118.261238
24507748,"Jacobs School of Engineering; University of California San Diego","La Jolla","9500 Gilman Dt, #0439",,32.879604,-117.219078
24514453,"Online","Marina del Rey","https://meetings.webex.com/collabs/#/meetings/detail?uuid=M2RW2EOSYOWN2PX5YXJ5XZL0RC-5BYX&rnd=381105.96082",,0,0
24516584,"HULU","Santa Monica","Hulu, 2500 Broadway 2nd Floor",,34.019455,-118.491188
24526165,"Student Center, Pacific Ballroom A, B and C • ","Irvine","UC Irvine",,33.635487,-117.844849
24528525,"Rock & Brews","Redondo Beach","6300 Pacific Coast Highway",,33.818554,-118.383606
24532022,"WeWorks Fine Arts Building","Los Angeles","811 W 7th St",,34.049183,-118.258972
24537356,"The Springs ","Los Angeles","608 Mateo Street",,34.03772,-118.232239
24539727,"The bungalow","Santa Monica ","101 Wilshire blvd",,34.017845,-118.501495
24551102,"Redbull","Santa Monica","1740 Stewart St.",,34.030155,-118.467079
24552156,"WeWork Pasadena","Pasadena","177 E Colorado Blvd, 2nd floor",,34.146183,-118.146889
24566566,"Online","Marina del Rey","WebEx",,33.980289,-118.451744
24566604,"Eventbrite","Santa Monica","must purchase ticket for location details",,34.019455,-118.491188
24567329,"We Labs","Long Beach"," 235 East Broadway, 8th Floor, Long Beach, CA 90802",,33.769539,-118.189743
24573067,"Live Nation Ticketmaster","Los Angeles","7060 Hollywood Blvd",,34.101162,-118.343719
24581652,"Global Online Hackathon","Any City","Any Street",,36.778259,-119.417931
24585835,"The Plaza Sherman Oaks","Sherman Oaks","4500 Woodman Ave. Sherman Oaks, CA 91423 Main Building 2nd Floor",,34.153088,-118.43086
24590757,"JustFab Inc.","Los Angeles","800 Apollo Street, El Segundo, CA 90245",,33.904636,-118.385826
24591672,"Cross Campus - Downtown LA","Los Angeles","800 Wilshire Blvd",,34.049389,-118.258667
24599922,"IndieDesk","Los Angeles","333 S Grand Ave #450",,34.05283,-118.251907
24604019,"The Cosmopolitan","Las Vegas","3708 S Las Vegas Blvd",,36.109936,-115.175415
24616803,"HexLab Makerspace","Chatsworth","9408 Owensmouth Ave",,34.241272,-118.601158
24620739,"Yard House","Marina Del Rey","13455 Maxella Ave #150",,33.986759,-118.441658
24629593,"Mccormick & Schmick's","El Segundo","2101 Rosecrans Ave",,33.902672,-118.387909
24646346,"UCLA Pauley Pavilion Club","Los Angeles","301 Westwood Plaza",,34.070293,-118.44677
24648666,"Double Tree by Hilton","San Jose","2050 Gateway Pl, CA 95110",,37.371693,-121.92276
24652002,"AT&T DIRECTV - The Conference Center in LA5","El Segundo","2260 E. Imperial Hwy",,33.930321,-118.384056
24657345,"Word & Brown Companies","Orange","721 S Parker",,33.776016,-117.859032
24662928,"Zuber Lawler & Del Duca LLP","Los Angeles","777 South Figueroa Street, 37th Floor",,34.048454,-118.261406
24667821,"TrueCar","Santa Monica","1401 Ocean Ave",,34.014118,-118.497482
24669378,"WeWork","Santa Monica, 90401","520 Broadway",,34.016106,-118.49173
24669574,"Grindr HQ","West Hollywood","750 N San Vicente Blvd ",,34.083477,-118.383598
24684781,"Online","Marina del Rey","Online",,33.956421,-118.44223
24686365,"Teradata El Segundo Offices ","El Segundo","601 N. Nash St. ",,33.924019,-118.388405
24686798,"IT Creations","Chatsworth","9142 Independence Ave",,34.237064,-118.590393
24690608,"We Labs","Long Beach","235 East Broadway, 8th Floor",,33.769539,-118.189743
24693626,"Victorious, Inc.","Santa Monica","225 Santa Monica Blvd 3rd Floor",,34.015572,-118.49675
24694541,"Go to eventbrite for full details","El Segundo","go to eventbrite",,33.919178,-118.416466
24697799,"Online","Los Angeles","Online Meeting",,34.052235,-118.243683
24705450,"Koffea","Los Angeles","610 South Berendo Street",,34.06332,-118.293892
24709378," ONLINE","Los Angeles","WEBINAR",,34.052235,-118.243683
24712128,"Ronald Tutor Campus Center Ballroom","Los Angeles","University of Southern California",,34.030407,-118.239426
24727963,"El Compadre","Los Angeles","1449 Sunset Blvd",,34.075012,-118.253265
24730546,"Sheraton, Universal City","Universal City","333 Universal Hollywood Dr.",,34.13752,-118.359779
24730714,"General Assembly","Santa Monica","1520 2nd St",,34.012981,-118.495193
24733706,"Lumi HQ","Vernon","3828 S Santa Fe Ave Vernon, California 90058 ",,34.006958,-118.229553
24735176,"Real Office Centers","Santa Monica","604 Arizona Ave",,34.019268,-118.494347
24739914,"General Assembly","Santa Monica","1520 2nd Street  Santa Monica , CA 90401",,34.012981,-118.495193
24741977,"JW Marriott Los Angeles L.A. Live","Los Angeles","900 W Olympic Blvd",,34.045223,-118.26667
24745829,"Edmunds.com HQ","Santa Monica","2401 Colorado Ave",,34.029324,-118.473854
24745891,"Hudson Mercantile Bldg","New York","500 West 36th Street",,40.755863,-73.99865
24750089,"American Legion Post 43 ","Los Angeles","2035 N Highland Ave ",,34.107819,-118.337997
24754383,"Pivotal Labs","Santa Monica","1333 2nd St  Floor 2 ",,34.015717,-118.497475
24760218,"Brookfield — Ernst & Young Plaza","Los Angeles","725 South Figueroa Street",,34.049469,-118.260788
24761610,"Virtual Meet-Up","Los Angeles","Online, At your desk!",,34.052235,-118.243683
24771083,"TCC Grand Ballroom @ USC","Los Angeles","3607 Trousdale Pkwy",,0,0
24776371,"CTRL Collective","Los Angeles","12575 Beatrice st",,33.981155,-118.41581
24782945,"Everbridge Training Center","Los Angeles","(More info shortly)",,34.052235,-118.243683
2506331,"31Ten","Santa Monica","3110 Main Street",,33.997459,-118.479172
2551081,"Hollywood & Vine","Hollywood","1600 Vine Street #254",,34.09981,-118.326645
2581211,"The Microsoft Store ","Los Angeles","10250 Santa Monica Blvd, Century City",,34.059975,-118.419998
294875,"Panera Bread","Santa Monica","501 Wilshire Blvd","Santa Monica, CA",34.020229,-118.497437
3126061,"Leavey Library - USC - Park Campus","Los Angeles","651 W 34th St.",,34.021915,-118.282173
3465602,"TrueCar (120 Santa Monica office)","Santa Monica","120 Broadway, Suite 200",,34.012985,-118.495667
3741312,"Coloft","Santa Monica","920 Santa Monica Boulevard",,34.020603,-118.489769
3943972,"Pasadena Convention & Visitors Bureau","Pasadena","300 East Green Street",,34.143829,-118.144218
4051582,"Pasadena Convention Center","Pasadena","300 E. Green St.",,34.143829,-118.144218
4079502,"DreamHost","Los Angeles","707 Wilshire Blvd, Suite 5050",,34.049259,-118.257027
4093592,"Symantec Corporation ","Culver City","900 Corporate Pointe  ",,33.987865,-118.388908
4116152,"The Rebel Unit","Santa Ana","727 North Poinsettia St. ",,33.752247,-117.859291
4152262,"Leatherby's Cafe Rouge","Costa Mesa","615 Town Center Drive",,33.692593,-117.882233
4240402,"Microsoft Store","Los Angeles","10250 Santa Monica Boulevard",,34.059681,-118.419495
4265072,"Scott's Restaurant & Bar","Costa Mesa","3300 Bristol Street",,33.691067,-117.884956
4307802,"Areal ","Santa Monica","2820 Main street",,33.999664,-118.481445
4334662,"Betterworks","Santa Monica","720 Wilshire Blvd, Suite 200",,34.021919,-118.494629
4495612,"UCLA Franz Hall 2258A","Los Angeles","UCLA Campus",,34.06876,-118.444939
4499392,"Oversee.net","Los Angeles","515 South Flower St # 4400",,34.051289,-118.256729
4634112,"Factual Inc","Los Angeles","1801 Avenue of the Stars",,34.060318,-118.418335
4644622,"Santa Monica Library Auditorium","Santa Monica","601 Santa Monica Boulevard",,34.018223,-118.493332
4655322,"El Segundo Public Library","El Segundo","111 West Mariposa Avenue ",,33.923752,-118.416711
4664892,"Pasadena Convention Center","Pasadena","300 East Green St",,34.143829,-118.144218
4713782,"meda temple","Culver City","3520 Hayden Ave, Suite 101",,34.025646,-118.380928
4734392,"Idealab","Pasadena","130 West Union Street",,34.146553,-118.153122
4991322,"LAX COASTAL AREA CHAMBER OF COMMERCE","Los Angeles","9100 S. SEPULVEDA BLVD, SUITE 210",,33.954052,-118.395523
5069422,"Taper Hall, THH, University of Southern California - Park Campus, Los Angeles, CA 90007","Los Angeles","Taper Hall, THH, University of Southern California - Park Campus, Los Angeles, CA 90007",,34.022163,-118.284592
5073032,"Ninjitsu Web Development","Burbank","2600 W. Olive, 5th Floor",,34.159901,-118.330284
5140542,"GoToMeeting, Skype, or Google+","Los Angeles","Online",,34.233288,-118.552437
5399182,"Same location as the ROS install fest","TBD","TBD",,36.778259,-119.417931
5455682,"1010 Wilshire Building Downtown Los Angeles","Los Angeles","1010 Wilshire Blvd.",,34.051506,-118.262215
5589502,"23b Shop","Fullerton","418 E Commonwealth Ave",,33.869293,-117.916885
5592752,"Oracle Office Suite 400","El Segundo","200 N Sepulveda Blvd","Suite 400",33.918761,-118.395832
5632742,"spire.io","Los Angeles","7257 Beverly Blvd, Ste 210",,34.076298,-118.347816
5633502,"LA Center Studios","Los Angeles","451 S Beaudry Ave",,34.054718,-118.258347
5659152,"JW Marriott Los Angeles at L.A. Live","Los Angeles","900 West Olympic Boulevard",,34.045334,-118.266602
5662742,"Bodega Wine Bar","Santa Monica","814 Broadway (@ Lincoln) ",,33.997716,-118.461607
5668452,"Amplify LA Campus","Venice","1600 Main Street",,33.98798,-118.470985
5670152,"CPO Commerce Inc","Pasadena","120 W Bellevue Drive",,34.138157,-118.152962
5681672,"Yahoo!","Santa Monica","2400 Broadway Ave, Bldg D, 1st floor.",,34.030254,-118.474846
5764092,"West Los Angeles College","Los Angeles","9000 Overland Ave",,34.002174,-118.389595
5780032,"Marines' Memorial Club and Hotel","San Francisco, CA 94102","609 Sutter Street",,37.788891,-122.410507
5860532,"Edmunds.Com, Inc.","Santa Monica","1620 26th St #400s",,34.029778,-118.470299
5870852,"Lasfs, Inc.","Van Nuys","6012 Tyrone Avenue",,34.179718,-118.444122
5900052,"Chapman University Sandhu Conference Center","Orange","One University Drive",,33.793003,-117.852608
5905252,"ITT Technical Institute","Torrance","2555 West 190th Street, Suite 125",,33.858871,-118.323868
5974642,"Four Points by Sheraton Los Angeles Westside","Culver City","5990 Green Valley Circle",,33.983803,-118.393852
620850,"Guenser Park","Torrance","17800 Gramercy Pl",,33.86923,-118.31352
6270212,"Border Grill","Santa Monica","1445 4th Street",,34.015465,-118.494019
6340762,"Conversant","Westlake Village","30699 Russell Ranch RD",,34.150703,-118.795212
6451972,"Steingarten","Los Angeles","10543 West Pico Blvd",,34.044582,-118.420303
6521312,"Tony P's Dockside Grill","Marina Del Rey","4445 Admiralty Way",,33.986275,-118.454689
6559222,"Beckman Center","Irvine","100 Academy",,33.64959,-117.854233
6603242,"Pizza Antica","Santa Monica","395 Santa Monica Place",,34.013767,-118.494209
6611872,"California Institute of Technology, Cahill Center (Hameetman Auditorium)","Los Angeles","1216 E California Blvd",,34.135891,-118.125648
661554,"Skirball Cultural Center","Los Angeles","2701 N Sepulveda Blvd",,34.123047,-118.47925
662134,"Pasadena Public Library","Pasadena","285 E Walnut St","N. Garfield Ave / Ramona St.",34.149548,-118.144463
6749002,"AT&T, Sunset Theater","Los Angeles","11th floor 1150 Olive St.",,34.039921,-118.261719
6766052,"Holiday Inn Express Hotel & Suites","Los Angeles","611 South Westlake Avenue",,34.058296,-118.274132
6831602,"InMotion Hosting","Los Angeles","6100 Center Dr #1190",,33.977261,-118.392418
6847732,"Cornerstone OnDemand","Santa Monica","1601 Cloverfield Boulevard #620",,34.027882,-118.472794
6867442,"Cross Campus","Santa Monica","820 Broadway",,34.018494,-118.48922
6927392,"2495 S Delaware St","San Mateo","2495 S Delaware St",,37.545971,-122.303665
6930422,"Black Design Associates","El Segundo","225 California Street",,33.918289,-118.401573
6953912,"31 Ten Lounge","Santa Monica","3110 Main St | Santa Monica, California 90405",,33.997421,-118.479439
6963982,"Cal State Fullerton","Fullerton","800 N State College Blvd, Fullerton, 92831",,33.87994,-117.885452
703747,"Peet's Coffee","Pasadena","605 S Lake Ave",,34.135398,-118.132254
709503,"McCormick & Schmick's Seafood Restaurant","Los Angeles","633 W 5th St",,34.051409,-118.254558
717257,"BJ's Brewery ","Glendale ","S Brand Blvd & N Brand Blvd & ",,34.146261,-118.255073
7302072,"Marina del Rey Marriott","Marina Del Rey","4100 Admiralty Way",,33.982052,-118.459526
7315022,"Hotel Casa Del Mar","Santa Monica","1910 Ocean Way",,34.028797,-118.516624
739475,"Pomona Fairplex","Pomona","1101 W McKinley Ave",,34.083743,-117.765025
7584272,"Q","Los Angeles","6080 Center Drive, Suite 925",,33.977261,-118.392342
766682,"Mahalo","Santa Monica","902 Colorado",,34.017605,-118.487267
7760422,"Los Angeles Convention Center","LOS ANGELES","1201 South Figueroa Street  Los Angeles, CA 90015",,34.040462,-118.270622
7967242,"OpenX HQ","Pasadena ","20 E. Del Mar Blvd",,34.14056,-118.149979
8092862,"Revolver Video Bar","West Hollywood","8851 Santa Monica Boulevard",,34.085522,-118.383522
819481,"Arsenal Bar Lounge","Los Angeles "," 12012 W Pico Blvd",,34.02965,-118.449632
838968,"Shutters","Santa Monica","One Pico Boulevard",,34.006495,-118.491763
8703272,"CraveLab","Los Angeles","123 S Figueroa St. #140",,34.057301,-118.252678
8821832,"NextSpace","Culver City","9415 Culver Boulevard",,34.02412,-118.394524
886453,"The Westin Bonaventure Hotel","Los Angeles","404 South Figueroa Street",,34.052563,-118.256012
887090,"Del Aire Park","Hawthorne","12601 South Isis Avenue",,33.917812,-118.375488
8872342,"Cross Campus","Santa Monica","820 Broadway",,34.018489,-118.489233
910683,"Jet Propulsion Laboratory","Pasadena","4800 Oak Grove Drive",,34.184877,-118.173121
917118,"Copa D'Oro","Santa Monica","217 Broadway",,34.013875,-118.495062
927816,"UCLA Boelter Hall Room 9413","Los Angeles","UCLA Campus",,34.062494,-118.449105
9314672,"Racer's Edge Indoor Karting","Burbank","960 Chestnut Street",,34.181606,-118.321617
9335392,"ROC SANTA MONICA","Inglewood","604 Arizona, Santa Monica",,33.961681,-118.353134
9338112,"California State University Northridge","Los Angeles","18111 Nordhoff Street",,34.241802,-118.528267
9373752,"LA Makerspace","Los Angeles","1933 S. Broadway #1138",,34.030766,-118.266327
9460412,"San Diego Training and Conference Center","San Diego","350 10th Avenue #950",,32.708851,-117.1558
9611542,"Google Los Angeles Office","Venice","340 Main Street",,33.995396,-118.477104
9621882,"CallFire","Santa Monica","1335 4th Street #200",,34.01717,-118.495461
964594,"Tony P's","Marina del Rey","4445 Admiralty Way",,33.98482,-118.456293
966756,"USC ISI","Marina del Rey","4676 Admiralty Way",,33.98043,-118.440423
9715832,"NextSpace","Culver City","9415 Culver Boulevard",,34.024113,-118.394531
9757662,"Westfield Century City","Los Angeles","10250 Santa Monica Boulevard",,34.060463,-118.418671
9761992,"Venice Arts","Venice","1702 Lincoln Blvd.",,33.996656,-118.458103
990739,"USC Engineering Quad","Los Angeles","University of Southern California",,34.018503,-118.283301
9927662,"Webinar","America","On the web",,37.539749,-122.293846
994534,"California Market Center","Los Angeles, CA ","110 East 9th Street",,34.040588,-118.255388
